id,question_pk,question_title,inserted_pk,level,tryCount,score,memory
2012,688,모둠,3,4,1,37236,444
2013,688,모둠,3,4,1,37328,444
2014,688,모둠,3,4,2,127360,456
2015,688,모둠,3,4,2,37452,472
2016,688,모둠,3,4,1,107984,472
2017,688,모둠,3,4,1,37292,476
2018,688,모둠,3,4,1,37464,484
2019,688,모둠,3,4,2,54028,484
2020,688,모둠,3,4,14,37548,488
2021,689,그리드 게임,5,4,1,3836,28
2022,689,그리드 게임,5,4,1,1980,40
2023,689,그리드 게임,5,4,1,2064,40
2024,689,그리드 게임,5,4,1,3052,40
2025,689,그리드 게임,5,4,1,1976,44
2026,689,그리드 게임,5,4,6,2736,44
2027,689,그리드 게임,5,4,2,2948,44
2028,689,그리드 게임,5,4,2,2968,44
2029,689,그리드 게임,5,4,1,1760,48
2030,689,그리드 게임,5,4,2,2348,48
2031,689,그리드 게임,5,4,12,2640,48
2032,689,그리드 게임,5,4,1,2644,48
2033,689,그리드 게임,5,4,2,2680,48
2034,689,그리드 게임,5,4,1,2732,48
2035,689,그리드 게임,5,4,1,2764,48
2036,689,그리드 게임,5,4,2,2972,48
2037,689,그리드 게임,5,4,1,1780,52
2038,689,그리드 게임,5,4,1,1944,52
2039,689,그리드 게임,5,4,1,2400,52
2040,689,그리드 게임,5,4,13,2432,52
2041,690,공약수,1,3,3,156,0
2042,690,공약수,1,3,3,1112,0
2043,690,공약수,1,3,1,1112,0
2044,690,공약수,1,3,3,1112,0
2045,690,공약수,1,3,1,1112,0
2046,690,공약수,1,3,1,1112,0
2047,690,공약수,1,3,1,1112,0
2048,690,공약수,1,3,1,1112,0
2049,690,공약수,1,3,1,1112,0
2050,690,공약수,1,3,1,1112,0
2051,690,공약수,1,3,8,1112,0
2052,690,공약수,1,3,1,1112,0
2053,690,공약수,1,3,1,1112,0
2054,690,공약수,1,3,5,1112,0
2055,690,공약수,1,3,1,1112,0
2056,690,공약수,1,3,1,1112,0
2057,690,공약수,1,3,2,1112,0
2058,690,공약수,1,3,4,1112,0
2059,690,공약수,1,3,1,1112,0
2060,690,공약수,1,3,3,1112,0
2061,691,부서 배치,3,4,4,1384,16
2062,691,부서 배치,3,4,2,1464,16
2063,691,부서 배치,3,4,1,1472,16
2064,691,부서 배치,3,4,1,2072,16
2065,691,부서 배치,3,4,1,2136,16
2066,691,부서 배치,3,4,4,2148,16
2067,691,부서 배치,3,4,3,2248,16
2068,691,부서 배치,3,4,2,2336,16
2069,691,부서 배치,3,4,29,2452,16
2070,691,부서 배치,3,4,1,2676,16
2071,691,부서 배치,3,4,2,2840,16
2072,691,부서 배치,3,4,1,2928,16
2073,691,부서 배치,3,4,4,2952,16
2074,691,부서 배치,3,4,1,3032,16
2075,691,부서 배치,3,4,2,3060,16
2076,691,부서 배치,3,4,2,3076,16
2077,691,부서 배치,3,4,1,3128,16
2078,691,부서 배치,3,4,1,3176,16
2079,691,부서 배치,3,4,11,3336,16
2080,691,부서 배치,3,4,5,3396,16
2081,692,트리 분할,3,4,1,15700,124
2082,692,트리 분할,3,4,1,38312,124
2083,692,트리 분할,3,4,1,30884,132
2084,692,트리 분할,3,4,1,32088,132
2085,692,트리 분할,3,4,1,30888,140
2086,692,트리 분할,3,4,1,12840,144
2087,692,트리 분할,3,4,1,31672,144
2088,692,트리 분할,3,4,1,30888,148
2089,692,트리 분할,3,4,13,30860,152
2090,692,트리 분할,3,4,2,23436,156
2091,692,트리 분할,3,4,1,29908,156
2092,692,트리 분할,3,4,1,30920,156
2093,692,트리 분할,3,4,4,34316,156
2094,692,트리 분할,3,4,2,41436,156
2095,692,트리 분할,3,4,1,25676,160
2096,692,트리 분할,3,4,2,32028,160
2097,692,트리 분할,3,4,1,32064,160
2098,692,트리 분할,3,4,1,35276,160
2099,692,트리 분할,3,4,2,28416,164
2100,692,트리 분할,3,4,1,33860,164
2101,693,그리드 게임,5,4,1,3836,28
2102,693,그리드 게임,5,4,1,1980,40
2103,693,그리드 게임,5,4,1,2064,40
2104,693,그리드 게임,5,4,1,3052,40
2105,693,그리드 게임,5,4,1,1976,44
2106,693,그리드 게임,5,4,6,2736,44
2107,693,그리드 게임,5,4,2,2948,44
2108,693,그리드 게임,5,4,2,2968,44
2109,693,그리드 게임,5,4,1,1760,48
2110,693,그리드 게임,5,4,2,2348,48
2111,693,그리드 게임,5,4,12,2640,48
2112,693,그리드 게임,5,4,1,2644,48
2113,693,그리드 게임,5,4,2,2680,48
2114,693,그리드 게임,5,4,1,2732,48
2115,693,그리드 게임,5,4,1,2764,48
2116,693,그리드 게임,5,4,2,2972,48
2117,693,그리드 게임,5,4,1,1780,52
2118,693,그리드 게임,5,4,1,1944,52
2119,693,그리드 게임,5,4,1,2400,52
2120,693,그리드 게임,5,4,13,2432,52
2121,694,대표 자연수,8,2,1,1112,0
2122,694,대표 자연수,8,2,2,1112,0
2123,694,대표 자연수,8,2,4,1112,0
2124,694,대표 자연수,8,2,2,1112,0
2125,694,대표 자연수,8,2,1,1112,0
2126,694,대표 자연수,8,2,1,1112,0
2127,694,대표 자연수,8,2,1,1116,0
2128,694,대표 자연수,8,2,1,1116,0
2129,694,대표 자연수,8,2,1,1116,0
2130,694,대표 자연수,8,2,1,1116,0
2131,694,대표 자연수,8,2,3,1116,0
2132,694,대표 자연수,8,2,2,1116,0
2133,694,대표 자연수,8,2,1,1116,0
2134,694,대표 자연수,8,2,1,1116,0
2135,694,대표 자연수,8,2,6,1116,0
2136,694,대표 자연수,8,2,1,1116,0
2137,694,대표 자연수,8,2,1,1116,0
2138,694,대표 자연수,8,2,1,1116,0
2139,694,대표 자연수,8,2,1,1116,0
2140,694,대표 자연수,8,2,1,1116,0
2141,695,루빅의 사각형,5,4,2,1116,4
2142,695,루빅의 사각형,5,4,2,2020,4
2143,695,루빅의 사각형,5,4,3,1524,8
2144,695,루빅의 사각형,5,4,1,1524,8
2145,695,루빅의 사각형,5,4,3,1120,12
2146,695,루빅의 사각형,5,4,1,2020,12
2147,695,루빅의 사각형,5,4,1,2020,12
2148,695,루빅의 사각형,5,4,1,1116,16
2149,695,루빅의 사각형,5,4,1,2016,16
2150,695,루빅의 사각형,5,4,1,2020,16
2151,695,루빅의 사각형,5,4,1,2020,16
2152,695,루빅의 사각형,5,4,1,1112,20
2153,695,루빅의 사각형,5,4,1,1112,20
2154,695,루빅의 사각형,5,4,1,1112,20
2155,695,루빅의 사각형,5,4,15,1112,20
2156,695,루빅의 사각형,5,4,1,1116,20
2157,695,루빅의 사각형,5,4,5,1116,20
2158,695,루빅의 사각형,5,4,4,1116,20
2159,695,루빅의 사각형,5,4,3,1116,20
2160,695,루빅의 사각형,5,4,4,1116,20
2161,696,전구,3,3,1,2052,0
2162,696,전구,3,3,2,2176,0
2163,696,전구,3,3,1,2532,0
2164,696,전구,3,3,1,2656,0
2165,696,전구,3,3,1,3372,0
2166,696,전구,3,3,14,1104,4
2167,696,전구,3,3,12,1116,4
2168,696,전구,3,3,1,1148,4
2169,696,전구,3,3,3,1160,4
2170,696,전구,3,3,1,1180,4
2171,696,전구,3,3,5,1180,4
2172,696,전구,3,3,1,1180,4
2173,696,전구,3,3,1,1180,4
2174,696,전구,3,3,1,1184,4
2175,696,전구,3,3,1,1196,4
2176,696,전구,3,3,1,1212,4
2177,696,전구,3,3,1,1212,4
2178,696,전구,3,3,1,1220,4
2179,696,전구,3,3,1,1220,4
2180,696,전구,3,3,1,1220,4
2181,697,두 대표 자연수,1,3,3,11288,40
2182,697,두 대표 자연수,1,3,1,2180,44
2183,697,두 대표 자연수,1,3,28,1668,60
2184,697,두 대표 자연수,1,3,1,22644,64
2185,697,두 대표 자연수,1,3,3,2536,68
2186,697,두 대표 자연수,1,3,1,49016,140
2187,697,두 대표 자연수,1,3,2,84124,256
2188,697,두 대표 자연수,1,3,2,1116,268
2189,697,두 대표 자연수,1,3,7,11136,292
2190,697,두 대표 자연수,1,3,7,111336,308
2191,697,두 대표 자연수,1,3,1,44160,340
2192,697,두 대표 자연수,1,3,1,2020,380
2193,697,두 대표 자연수,1,3,10,2020,384
2194,697,두 대표 자연수,1,3,2,2100,384
2195,697,두 대표 자연수,1,3,1,2180,384
2196,697,두 대표 자연수,1,3,2,2060,388
2197,697,두 대표 자연수,1,3,2,2412,388
2198,697,두 대표 자연수,1,3,1,2060,396
2199,697,두 대표 자연수,1,3,1,2020,400
2200,697,두 대표 자연수,1,3,2,2100,400
2201,698,전구숫자,3,4,4,944,0
2202,698,전구숫자,3,4,4,944,0
2203,698,전구숫자,3,4,3,948,0
2204,698,전구숫자,3,4,1,948,0
2205,698,전구숫자,3,4,1,948,0
2206,698,전구숫자,3,4,1,948,0
2207,698,전구숫자,3,4,1,952,0
2208,698,전구숫자,3,4,1,956,0
2209,698,전구숫자,3,4,3,964,0
2210,698,전구숫자,3,4,1,964,0
2211,698,전구숫자,3,4,2,964,0
2212,698,전구숫자,3,4,2,964,0
2213,698,전구숫자,3,4,1,964,0
2214,698,전구숫자,3,4,4,964,0
2215,698,전구숫자,3,4,2,968,0
2216,698,전구숫자,3,4,1,968,0
2217,698,전구숫자,3,4,1,972,0
2218,698,전구숫자,3,4,1,1112,0
2219,698,전구숫자,3,4,1,1112,0
2220,698,전구숫자,3,4,1,1112,0
2221,699,줄다리기,3,4,8,2668,0
2222,699,줄다리기,3,4,1,1352,4
2223,699,줄다리기,3,4,1,1584,4
2224,699,줄다리기,3,4,2,1588,4
2225,699,줄다리기,3,4,1,2256,4
2226,699,줄다리기,3,4,1,2256,4
2227,699,줄다리기,3,4,2,2256,4
2228,699,줄다리기,3,4,1,2256,4
2229,699,줄다리기,3,4,1,2256,4
2230,699,줄다리기,3,4,1,2496,4
2231,699,줄다리기,3,4,1,2732,4
2232,699,줄다리기,3,4,2,1352,8
2233,699,줄다리기,3,4,3,1588,8
2234,699,줄다리기,3,4,4,1824,8
2235,699,줄다리기,3,4,1,2256,8
2236,699,줄다리기,3,4,1,2492,8
2237,699,줄다리기,3,4,4,2496,8
2238,699,줄다리기,3,4,1,2256,12
2239,699,줄다리기,3,4,1,2260,12
2240,699,줄다리기,3,4,1,2260,12
2241,700,섞기 수열,1,3,3,964,0
2242,700,섞기 수열,1,3,2,1040,0
2243,700,섞기 수열,1,3,1,1060,0
2244,700,섞기 수열,1,3,1,1060,0
2245,700,섞기 수열,1,3,1,1060,0
2246,700,섞기 수열,1,3,1,1060,0
2247,700,섞기 수열,1,3,4,1060,0
2248,700,섞기 수열,1,3,1,1060,0
2249,700,섞기 수열,1,3,2,1112,0
2250,700,섞기 수열,1,3,1,1120,0
2251,700,섞기 수열,1,3,8,1120,0
2252,700,섞기 수열,1,3,1,1120,0
2253,700,섞기 수열,1,3,1,1120,0
2254,700,섞기 수열,1,3,3,1152,0
2255,700,섞기 수열,1,3,1,1168,0
2256,700,섞기 수열,1,3,4,1192,0
2257,700,섞기 수열,1,3,8,1208,0
2258,700,섞기 수열,1,3,8,1208,0
2259,700,섞기 수열,1,3,1,1212,0
2260,700,섞기 수열,1,3,2,1212,0
2261,701,줄다리기,3,4,8,2668,0
2262,701,줄다리기,3,4,1,1352,4
2263,701,줄다리기,3,4,1,1584,4
2264,701,줄다리기,3,4,2,1588,4
2265,701,줄다리기,3,4,1,2256,4
2266,701,줄다리기,3,4,1,2256,4
2267,701,줄다리기,3,4,2,2256,4
2268,701,줄다리기,3,4,1,2256,4
2269,701,줄다리기,3,4,1,2256,4
2270,701,줄다리기,3,4,1,2496,4
2271,701,줄다리기,3,4,1,2732,4
2272,701,줄다리기,3,4,2,1352,8
2273,701,줄다리기,3,4,3,1588,8
2274,701,줄다리기,3,4,4,1824,8
2275,701,줄다리기,3,4,1,2256,8
2276,701,줄다리기,3,4,1,2492,8
2277,701,줄다리기,3,4,4,2496,8
2278,701,줄다리기,3,4,1,2256,12
2279,701,줄다리기,3,4,1,2260,12
2280,701,줄다리기,3,4,1,2260,12
2281,702,응급센터,2,5,2,10708,168
2282,702,응급센터,2,5,2,10768,244
2283,702,응급센터,2,5,2,18624,264
2284,702,응급센터,2,5,3,18496,292
2285,702,응급센터,2,5,1,18500,300
2286,702,응급센터,2,5,3,22624,336
2287,702,응급센터,2,5,1,8696,384
2288,702,응급센터,2,5,18,13068,460
2289,702,응급센터,2,5,7,17724,572
2290,703,절사평균,2,2,14,1132,0
2291,703,절사평균,2,2,4,2364,4
2292,703,절사평균,2,2,3,1992,8
2293,703,절사평균,2,2,10,2380,8
2294,703,절사평균,2,2,3,2796,8
2295,703,절사평균,2,2,1,1892,12
2296,703,절사평균,2,2,7,1892,12
2297,703,절사평균,2,2,1,1892,12
2298,703,절사평균,2,2,4,1892,12
2299,703,절사평균,2,2,5,1892,12
2300,703,절사평균,2,2,7,1892,12
2301,703,절사평균,2,2,1,1892,12
2302,703,절사평균,2,2,1,1892,12
2303,703,절사평균,2,2,2,1896,12
2304,703,절사평균,2,2,3,1896,12
2305,703,절사평균,2,2,2,1896,12
2306,703,절사평균,2,2,8,1896,12
2307,703,절사평균,2,2,6,1896,12
2308,703,절사평균,2,2,2,1896,12
2309,703,절사평균,2,2,4,1896,12
2310,704,월드컵,8,3,1,1112,0
2311,704,월드컵,8,3,6,1112,0
2312,704,월드컵,8,3,1,1112,0
2313,704,월드컵,8,3,5,1112,0
2314,704,월드컵,8,3,2,1112,0
2315,704,월드컵,8,3,1,1112,0
2316,704,월드컵,8,3,6,1112,0
2317,704,월드컵,8,3,3,1112,0
2318,704,월드컵,8,3,2,1112,0
2319,704,월드컵,8,3,1,1112,0
2320,704,월드컵,8,3,3,1112,0
2321,704,월드컵,8,3,1,1112,0
2322,704,월드컵,8,3,2,1112,0
2323,704,월드컵,8,3,1,1112,0
2324,704,월드컵,8,3,4,1112,0
2325,704,월드컵,8,3,1,1112,0
2326,704,월드컵,8,3,3,1112,0
2327,704,월드컵,8,3,1,1112,0
2328,704,월드컵,8,3,1,1112,0
2329,704,월드컵,8,3,1,1112,0
2330,705,타일 밟기,3,3,1,2104,20
2331,705,타일 밟기,3,3,1,2156,24
2332,705,타일 밟기,3,3,7,2972,24
2333,705,타일 밟기,3,3,2,3000,24
2334,705,타일 밟기,3,3,1,3016,24
2335,705,타일 밟기,3,3,4,3080,24
2336,705,타일 밟기,3,3,2,3108,24
2337,705,타일 밟기,3,3,12,3140,24
2338,705,타일 밟기,3,3,1,5028,24
2339,705,타일 밟기,3,3,3,5032,24
2340,705,타일 밟기,3,3,3,5896,24
2341,705,타일 밟기,3,3,3,8936,24
2342,705,타일 밟기,3,3,1,8940,24
2343,705,타일 밟기,3,3,11,9844,24
2344,705,타일 밟기,3,3,3,11748,24
2345,705,타일 밟기,3,3,5,13676,24
2346,705,타일 밟기,3,3,2,2092,28
2347,705,타일 밟기,3,3,2,2104,28
2348,705,타일 밟기,3,3,10,2116,28
2349,705,타일 밟기,3,3,4,2116,28
2350,706,월드컵,8,3,1,1112,0
2351,706,월드컵,8,3,6,1112,0
2352,706,월드컵,8,3,1,1112,0
2353,706,월드컵,8,3,5,1112,0
2354,706,월드컵,8,3,2,1112,0
2355,706,월드컵,8,3,1,1112,0
2356,706,월드컵,8,3,6,1112,0
2357,706,월드컵,8,3,3,1112,0
2358,706,월드컵,8,3,2,1112,0
2359,706,월드컵,8,3,1,1112,0
2360,706,월드컵,8,3,3,1112,0
2361,706,월드컵,8,3,1,1112,0
2362,706,월드컵,8,3,2,1112,0
2363,706,월드컵,8,3,1,1112,0
2364,706,월드컵,8,3,4,1112,0
2365,706,월드컵,8,3,1,1112,0
2366,706,월드컵,8,3,3,1112,0
2367,706,월드컵,8,3,1,1112,0
2368,706,월드컵,8,3,1,1112,0
2369,706,월드컵,8,3,1,1112,0
2370,707,채점,3,4,23,22220,28
2371,707,채점,3,4,6,23120,28
2372,707,채점,3,4,2,23192,28
2373,707,채점,3,4,5,26212,36
2374,707,채점,3,4,1,26212,36
2375,707,채점,3,4,4,24820,40
2376,707,채점,3,4,2,27116,44
2377,707,채점,3,4,6,25424,56
2378,707,채점,3,4,3,80112,56
2379,707,채점,3,4,1,21852,60
2380,707,채점,3,4,1,30608,60
2381,707,채점,3,4,3,80112,60
2382,707,채점,3,4,2,119956,60
2383,707,채점,3,4,1,122212,60
2384,707,채점,3,4,7,127084,60
2385,707,채점,3,4,3,17644,64
2386,707,채점,3,4,1,21852,64
2387,707,채점,3,4,1,25428,64
2388,707,채점,3,4,3,28548,64
2389,707,채점,3,4,21,31224,64
2390,708,달팽이,2,5,15,13328,36
2391,708,달팽이,2,5,2,24652,36
2392,708,달팽이,2,5,2,24652,36
2393,708,달팽이,2,5,1,14428,40
2394,708,달팽이,2,5,7,14516,40
2395,708,달팽이,2,5,1,16488,40
2396,708,달팽이,2,5,2,20684,40
2397,708,달팽이,2,5,1,16488,44
2398,708,달팽이,2,5,3,36468,44
2399,708,달팽이,2,5,2,56780,44
2400,708,달팽이,2,5,1,10512,48
2401,708,달팽이,2,5,3,11272,48
2402,708,달팽이,2,5,6,17440,52
2403,708,달팽이,2,5,5,11344,60
2404,708,달팽이,2,5,7,8296,72
2405,708,달팽이,2,5,1,8228,76
2406,708,달팽이,2,5,8,14380,76
2407,708,달팽이,2,5,4,18000,76
2408,708,달팽이,2,5,3,54140,84
2409,708,달팽이,2,5,1,54172,84
2410,709,채점,3,4,23,22220,28
2411,709,채점,3,4,6,23120,28
2412,709,채점,3,4,2,23192,28
2413,709,채점,3,4,5,26212,36
2414,709,채점,3,4,1,26212,36
2415,709,채점,3,4,4,24820,40
2416,709,채점,3,4,2,27116,44
2417,709,채점,3,4,6,25424,56
2418,709,채점,3,4,3,80112,56
2419,709,채점,3,4,1,21852,60
2420,709,채점,3,4,1,30608,60
2421,709,채점,3,4,3,80112,60
2422,709,채점,3,4,2,119956,60
2423,709,채점,3,4,1,122212,60
2424,709,채점,3,4,7,127084,60
2425,709,채점,3,4,3,17644,64
2426,709,채점,3,4,1,21852,64
2427,709,채점,3,4,1,25428,64
2428,709,채점,3,4,3,28548,64
2429,709,채점,3,4,21,31224,64
2430,710,달팽이,2,5,15,13328,36
2431,710,달팽이,2,5,2,24652,36
2432,710,달팽이,2,5,2,24652,36
2433,710,달팽이,2,5,1,14428,40
2434,710,달팽이,2,5,7,14516,40
2435,710,달팽이,2,5,1,16488,40
2436,710,달팽이,2,5,2,20684,40
2437,710,달팽이,2,5,1,16488,44
2438,710,달팽이,2,5,3,36468,44
2439,710,달팽이,2,5,2,56780,44
2440,710,달팽이,2,5,1,10512,48
2441,710,달팽이,2,5,3,11272,48
2442,710,달팽이,2,5,6,17440,52
2443,710,달팽이,2,5,5,11344,60
2444,710,달팽이,2,5,7,8296,72
2445,710,달팽이,2,5,1,8228,76
2446,710,달팽이,2,5,8,14380,76
2447,710,달팽이,2,5,4,18000,76
2448,710,달팽이,2,5,3,54140,84
2449,710,달팽이,2,5,1,54172,84
2450,711,계통 트리,5,4,1,8576,168
2451,711,계통 트리,5,4,4,8700,180
2452,711,계통 트리,5,4,1,23832,232
2453,711,계통 트리,5,4,1,15632,264
2454,711,계통 트리,5,4,1,15632,264
2455,711,계통 트리,5,4,2,15652,264
2456,711,계통 트리,5,4,1,15628,272
2457,711,계통 트리,5,4,1,15632,280
2458,711,계통 트리,5,4,1,58100,292
2459,711,계통 트리,5,4,1,28940,308
2460,711,계통 트리,5,4,1,39928,312
2461,711,계통 트리,5,4,1,15352,316
2462,711,계통 트리,5,4,4,15804,324
2463,711,계통 트리,5,4,1,15568,348
2464,711,계통 트리,5,4,8,18332,348
2465,711,계통 트리,5,4,6,15520,352
2466,711,계통 트리,5,4,1,6184,360
2467,711,계통 트리,5,4,1,15584,364
2468,711,계통 트리,5,4,2,28664,364
2469,711,계통 트리,5,4,1,15528,372
2470,712,후보 추천하기,2,2,1,1112,0
2471,712,후보 추천하기,2,2,1,1112,0
2472,712,후보 추천하기,2,2,1,1112,0
2473,712,후보 추천하기,2,2,26,1112,0
2474,712,후보 추천하기,2,2,2,1112,0
2475,712,후보 추천하기,2,2,2,1112,0
2476,712,후보 추천하기,2,2,2,1112,0
2477,712,후보 추천하기,2,2,2,1112,0
2478,712,후보 추천하기,2,2,6,1112,0
2479,712,후보 추천하기,2,2,1,1112,0
2480,712,후보 추천하기,2,2,4,1112,0
2481,712,후보 추천하기,2,2,5,1112,0
2482,712,후보 추천하기,2,2,1,1112,0
2483,712,후보 추천하기,2,2,1,1112,0
2484,712,후보 추천하기,2,2,1,1112,0
2485,712,후보 추천하기,2,2,2,1112,0
2486,712,후보 추천하기,2,2,1,1112,0
2487,712,후보 추천하기,2,2,2,1112,0
2488,712,후보 추천하기,2,2,1,1112,0
2489,712,후보 추천하기,2,2,2,1112,0
2490,713,모눈종이 자르기,2,4,9,2028,68
2491,713,모눈종이 자르기,2,4,5,5804,72
2492,713,모눈종이 자르기,2,4,1,5928,72
2493,713,모눈종이 자르기,2,4,2,5152,76
2494,713,모눈종이 자르기,2,4,2,5924,76
2495,713,모눈종이 자르기,2,4,6,9804,76
2496,713,모눈종이 자르기,2,4,3,9916,76
2497,713,모눈종이 자르기,2,4,5,14432,80
2498,713,모눈종이 자르기,2,4,6,14484,80
2499,713,모눈종이 자르기,2,4,3,8236,84
2500,713,모눈종이 자르기,2,4,4,12136,84
2501,713,모눈종이 자르기,2,4,3,6584,96
2502,713,모눈종이 자르기,2,4,6,5020,100
2503,713,모눈종이 자르기,2,4,1,5020,100
2504,713,모눈종이 자르기,2,4,5,5892,100
2505,713,모눈종이 자르기,2,4,9,6976,100
2506,713,모눈종이 자르기,2,4,7,9040,100
2507,713,모눈종이 자르기,2,4,31,10608,100
2508,713,모눈종이 자르기,2,4,1,13736,104
2509,713,모눈종이 자르기,2,4,3,5020,108
2510,714,모자이크,16,3,2,1112,0
2511,714,모자이크,16,3,1,1112,0
2512,714,모자이크,16,3,2,1116,0
2513,714,모자이크,16,3,1,1116,0
2514,714,모자이크,16,3,1,1116,0
2515,714,모자이크,16,3,2,1116,0
2516,714,모자이크,16,3,4,1116,0
2517,714,모자이크,16,3,1,1116,0
2518,714,모자이크,16,3,5,1116,0
2519,714,모자이크,16,3,1,1116,0
2520,714,모자이크,16,3,1,1116,0
2521,714,모자이크,16,3,10,1116,0
2522,714,모자이크,16,3,1,1116,0
2523,714,모자이크,16,3,2,1120,0
2524,714,모자이크,16,3,1,1120,0
2525,714,모자이크,16,3,1,1120,0
2526,714,모자이크,16,3,4,1120,0
2527,714,모자이크,16,3,1,1120,0
2528,714,모자이크,16,3,1,1120,0
2529,714,모자이크,16,3,2,1120,0
2530,715,계란,2,4,2,948,0
2531,715,계란,2,4,1,948,0
2532,715,계란,2,4,1,964,0
2533,715,계란,2,4,7,968,0
2534,715,계란,2,4,2,1112,0
2535,715,계란,2,4,2,1116,0
2536,715,계란,2,4,1,1116,0
2537,715,계란,2,4,7,1116,0
2538,715,계란,2,4,14,1116,0
2539,715,계란,2,4,1,1116,0
2540,715,계란,2,4,1,1116,0
2541,715,계란,2,4,1,1120,0
2542,715,계란,2,4,1,1120,0
2543,715,계란,2,4,1,1120,0
2544,715,계란,2,4,1,1120,0
2545,715,계란,2,4,1,1120,0
2546,715,계란,2,4,1,1120,0
2547,715,계란,2,4,4,1120,0
2548,715,계란,2,4,2,1128,0
2549,715,계란,2,4,1,1128,0
2550,716,점,1,3,6,944,0
2551,716,점,1,3,3,944,0
2552,716,점,1,3,9,944,0
2553,716,점,1,3,5,944,0
2554,716,점,1,3,4,944,0
2555,716,점,1,3,4,944,0
2556,716,점,1,3,6,944,0
2557,716,점,1,3,3,944,0
2558,716,점,1,3,1,944,0
2559,716,점,1,3,4,944,0
2560,716,점,1,3,5,944,0
2561,716,점,1,3,6,944,0
2562,716,점,1,3,4,964,0
2563,716,점,1,3,1,964,0
2564,716,점,1,3,7,964,0
2565,716,점,1,3,2,964,0
2566,716,점,1,3,3,964,0
2567,716,점,1,3,1,964,0
2568,716,점,1,3,3,964,0
2569,716,점,1,3,15,964,0
2570,717,양팔저울,11,5,7,1016,0
2571,717,양팔저울,11,5,4,1116,0
2572,717,양팔저울,11,5,8,1124,0
2573,717,양팔저울,11,5,1,1180,0
2574,717,양팔저울,11,5,2,1236,0
2575,717,양팔저울,11,5,2,1536,0
2576,717,양팔저울,11,5,2,1988,0
2577,717,양팔저울,11,5,4,1988,0
2578,717,양팔저울,11,5,14,1988,0
2579,717,양팔저울,11,5,1,1996,0
2580,717,양팔저울,11,5,1,2024,0
2581,717,양팔저울,11,5,1,2032,0
2582,717,양팔저울,11,5,2,2032,0
2583,717,양팔저울,11,5,1,2036,0
2584,717,양팔저울,11,5,7,2084,0
2585,717,양팔저울,11,5,4,3220,0
2586,717,양팔저울,11,5,1,31120,40
2587,717,양팔저울,11,5,6,29860,72
2588,717,양팔저울,11,5,1,33332,96
2589,717,양팔저울,11,5,1,36900,144
2590,718,점,1,3,6,944,0
2591,718,점,1,3,3,944,0
2592,718,점,1,3,9,944,0
2593,718,점,1,3,5,944,0
2594,718,점,1,3,4,944,0
2595,718,점,1,3,4,944,0
2596,718,점,1,3,6,944,0
2597,718,점,1,3,3,944,0
2598,718,점,1,3,1,944,0
2599,718,점,1,3,4,944,0
2600,718,점,1,3,5,944,0
2601,718,점,1,3,6,944,0
2602,718,점,1,3,4,964,0
2603,718,점,1,3,1,964,0
2604,718,점,1,3,7,964,0
2605,718,점,1,3,2,964,0
2606,718,점,1,3,3,964,0
2607,718,점,1,3,1,964,0
2608,718,점,1,3,3,964,0
2609,718,점,1,3,15,964,0
2610,719,초고속철도,3,4,1,3064,36
2611,719,초고속철도,3,4,1,3188,36
2612,719,초고속철도,3,4,1,3192,36
2613,719,초고속철도,3,4,1,3580,36
2614,719,초고속철도,3,4,1,3592,36
2615,719,초고속철도,3,4,1,3968,36
2616,719,초고속철도,3,4,1,4756,36
2617,719,초고속철도,3,4,2,14932,36
2618,719,초고속철도,3,4,1,3192,40
2619,719,초고속철도,3,4,3,3192,40
2620,719,초고속철도,3,4,3,3192,40
2621,719,초고속철도,3,4,3,3204,40
2622,719,초고속철도,3,4,2,3284,40
2623,719,초고속철도,3,4,1,3992,40
2624,719,초고속철도,3,4,3,4240,40
2625,719,초고속철도,3,4,2,4372,40
2626,719,초고속철도,3,4,1,4372,40
2627,719,초고속철도,3,4,1,4388,40
2628,719,초고속철도,3,4,1,5996,40
2629,719,초고속철도,3,4,1,6192,40
2630,720,격자판,56,4,2,2780,12
2631,720,격자판,56,4,4,2872,12
2632,720,격자판,56,4,2,2872,12
2633,720,격자판,56,4,1,2872,12
2634,720,격자판,56,4,8,2800,16
2635,720,격자판,56,4,3,2876,16
2636,720,격자판,56,4,3,2644,20
2637,720,격자판,56,4,4,2792,20
2638,720,격자판,56,4,8,2868,20
2639,720,격자판,56,4,3,3352,20
2640,720,격자판,56,4,7,5480,20
2641,720,격자판,56,4,6,1884,24
2642,720,격자판,56,4,1,2648,24
2643,720,격자판,56,4,2,2652,24
2644,720,격자판,56,4,3,2664,24
2645,720,격자판,56,4,2,2784,24
2646,720,격자판,56,4,20,3300,24
2647,720,격자판,56,4,1,4408,24
2648,720,격자판,56,4,2,5016,24
2649,720,격자판,56,4,3,2252,28
2650,721,임시 반장 정하기,2,1,2,988,0
2651,721,임시 반장 정하기,2,1,1,1112,0
2652,721,임시 반장 정하기,2,1,2,1116,0
2653,721,임시 반장 정하기,2,1,1,1116,0
2654,721,임시 반장 정하기,2,1,6,1124,0
2655,721,임시 반장 정하기,2,1,1,1124,0
2656,721,임시 반장 정하기,2,1,1,1136,0
2657,721,임시 반장 정하기,2,1,2,1140,0
2658,721,임시 반장 정하기,2,1,2,1140,0
2659,721,임시 반장 정하기,2,1,3,1988,0
